date,region,day_of_week,month,weekend_flag,holiday_flag,avg_temperature,precipitation,wind_speed,visibility,trauma_index,hospital_transfer_volume,rurality_index,daily_transport_requests
2022-02-27,Southeast,6,2,1,0,74.65,0.23,7.48,7.84,5.52,23,0.55,28
2022-02-27,Northeast,6,2,1,0,58.8,0.0,13.4,5.7,6.0,20,0.35,29
2022-02-27,Southwest,6,2,1,0,99.49,0.0,7.68,8.92,6.18,28,0.75,32
2022-02-28,Mountain West,0,2,0,0,72.75,0.39,10.43,6.38,3.75,29,0.85,29
2022-02-28,Midwest,0,2,0,0,71.22,0.0,15.26,6.0,4.42,23,0.65,27
2022-02-28,Southeast,0,2,0,0,88.96,0.1,12.67,9.78,4.52,31,0.55,32
2022-02-28,Northeast,0,2,0,0,69.32,0.26,14.19,6.77,4.16,26,0.35,23
2022-02-28,Southwest,0,2,0,0,95.07,0.57,9.97,9.34,3.36,28,0.75,25
2022-03-01,Mountain West,1,3,0,0,63.24,0.13,2.41,7.29,6.34,14,0.85,28
2022-03-01,Midwest,1,3,0,0,74.19,0.26,12.46,6.95,1.77,17,0.65,23
2022-03-01,Southeast,1,3,0,0,85.13,0.0,13.47,7.22,6.59,19,0.55,29
2022-03-01,Northeast,1,3,0,0,75.27,0.22,8.15,8.29,2.34,18,0.35,21
2022-03-01,Southwest,1,3,0,0,85.87,0.43,6.85,11.07,4.2,27,0.75,24
2022-03-02,Mountain West,2,3,0,0,64.06,0.01,10.8,9.0,6.68,20,0.85,32
2022-03-02,Midwest,2,3,0,0,67.52,0.22,5.18,6.09,5.52,14,0.65,24
2022-03-02,Southeast,2,3,0,0,86.62,0.0,14.45,10.07,2.23,21,0.55,21
2022-03-02,Northeast,2,3,0,0,67.5,0.0,5.39,5.99,5.31,22,0.35,26
2022-03-02,Southwest,2,3,0,0,91.72,0.08,18.37,10.68,3.05,20,0.75,25
2022-03-03,Mountain West,3,3,0,0,69.91,0.53,4.39,6.16,6.53,35,0.85,34
2022-03-03,Midwest,3,3,0,0,73.31,0.24,11.95,5.35,6.57,22,0.65,31
2022-03-03,Southeast,3,3,0,0,78.81,0.28,12.86,7.88,6.69,17,0.55,25
2022-03-03,Northeast,3,3,0,0,67.86,0.11,11.13,7.26,4.8,17,0.35,25
2022-03-03,Southwest,3,3,0,0,105.5,0.5,3.54,9.38,4.25,28,0.75,28
2022-03-04,Mountain West,4,3,0,0,60.3,0.0,5.42,6.34,4.9,28,0.85,28
2022-03-04,Midwest,4,3,0,0,66.52,0.21,12.5,8.94,5.11,18,0.65,27
2022-03-04,Southeast,4,3,0,0,93.21,0.37,6.18,8.08,6.02,24,0.55,27
2022-03-04,Northeast,4,3,0,0,63.28,0.0,11.52,9.44,4.65,23,0.35,28
2022-03-04,Southwest,4,3,0,0,91.36,0.58,19.96,6.47,4.18,23,0.75,27
2022-03-05,Mountain West,5,3,1,0,65.15,0.0,9.93,6.62,4.26,27,0.85,34
2022-03-05,Midwest,5,3,1,0,68.33,0.08,13.95,8.68,5.86,16,0.65,30
2022-03-05,Southeast,5,3,1,0,81.49,0.0,24.75,10.49,2.97,20,0.55,22
2022-03-05,Northeast,5,3,1,0,67.25,0.23,10.43,3.56,4.66,21,0.35,24
2022-03-05,Southwest,5,3,1,0,97.2,0.07,14.61,8.97,5.63,23,0.75,32
2022-03-06,Mountain West,6,3,1,0,67.84,0.0,12.78,6.16,4.37,19,0.85,28
2022-03-06,Midwest,6,3,1,0,75.85,0.38,3.77,8.11,3.94,16,0.65,22
2022-03-06,Southeast,6,3,1,0,102.56,0.26,3.11,6.87,6.53,21,0.55,33
2022-03-06,Northeast,6,3,1,0,79.23,0.25,5.66,9.07,1.05,27,0.35,24
2022-03-06,Southwest,6,3,1,0,88.92,0.17,5.37,8.51,3.66,27,0.75,28
2022-03-07,Mountain West,0,3,0,0,70.15,0.09,10.19,5.1,4.55,29,0.85,30
2022-03-07,Midwest,0,3,0,0,85.72,0.0,17.32,9.99,5.42,29,0.65,33
2022-03-07,Southeast,0,3,0,0,94.58,0.0,3.4,7.59,3.8,21,0.55,25
2022-03-07,Northeast,0,3,0,0,67.74,0.16,14.24,3.51,4.09,19,0.35,22
2022-03-07,Southwest,0,3,0,0,83.74,0.3,6.82,5.62,4.06,22,0.75,25
2022-03-08,Mountain West,1,3,0,0,70.38,0.47,13.26,5.72,4.7,25,0.85,27
2022-03-08,Midwest,1,3,0,0,72.74,0.51,13.52,9.58,5.13,17,0.65,27
2022-03-08,Southeast,1,3,0,0,96.42,0.32,7.78,7.04,5.44,30,0.55,30
2022-03-08,Northeast,1,3,0,0,78.2,0.42,10.95,9.88,3.45,20,0.35,23
2022-03-08,Southwest,1,3,0,0,89.91,0.0,4.55,6.43,4.44,32,0.75,27
2022-03-09,Mountain West,2,3,0,0,59.55,0.53,12.55,10.06,4.01,28,0.85,29
2022-03-09,Midwest,2,3,0,0,71.03,0.29,4.12,6.21,5.9,19,0.65,24
2022-03-09,Southeast,2,3,0,0,93.09,0.0,12.76,9.25,3.95,15,0.55,24
2022-03-09,Northeast,2,3,0,0,61.95,0.0,11.75,4.87,5.14,18,0.35,24
2022-03-09,Southwest,2,3,0,0,93.02,0.33,11.68,8.63,5.7,15,0.75,22
2022-03-10,Mountain West,3,3,0,0,69.54,0.3,4.92,7.51,4.94,29,0.85,29
2022-03-10,Midwest,3,3,0,0,76.49,0.0,13.11,10.66,5.58,24,0.65,31
2022-03-10,Southeast,3,3,0,0,89.5,0.41,10.72,8.05,4.47,25,0.55,29
2022-03-10,Northeast,3,3,0,0,71.0,0.0,11.84,3.8,5.94,22,0.35,28
2022-03-10,Southwest,3,3,0,0,106.72,0.02,4.71,10.96,7.94,27,0.75,33
2022-03-11,Mountain West,4,3,0,0,60.55,0.03,16.15,11.37,5.84,24,0.85,28
2022-03-11,Midwest,4,3,0,0,67.99,0.24,17.77,9.71,5.62,35,0.65,32
2022-03-11,Southeast,4,3,0,0,72.82,0.08,11.21,5.7,5.58,24,0.55,27
2022-03-11,Northeast,4,3,0,0,65.21,0.11,9.63,7.1,5.29,23,0.35,24
2022-03-11,Southwest,4,3,0,0,98.78,0.0,14.48,6.74,5.38,30,0.75,32
2022-03-12,Mountain West,5,3,1,0,61.9,0.1,8.97,6.51,4.73,21,0.85,26
2022-03-12,Midwest,5,3,1,0,68.46,0.09,9.69,8.96,6.31,21,0.65,29
2022-03-12,Southeast,5,3,1,0,85.08,0.06,6.15,5.41,4.32,18,0.55,26
2022-03-12,Northeast,5,3,1,0,65.52,0.0,9.84,6.3,5.86,25,0.35,26
2022-03-12,Southwest,5,3,1,0,96.1,0.82,11.75,5.99,4.86,16,0.75,22
2022-03-13,Mountain West,6,3,1,0,70.49,0.01,9.42,6.73,7.61,26,0.85,34
2022-03-13,Midwest,6,3,1,0,72.89,0.24,11.97,4.14,4.58,18,0.65,28
2022-03-13,Southeast,6,3,1,0,87.69,0.58,16.23,7.88,6.43,21,0.55,28
2022-03-13,Northeast,6,3,1,0,77.38,0.08,8.78,7.4,7.86,21,0.35,34
2022-03-13,Southwest,6,3,1,0,96.77,0.0,17.38,5.66,5.33,19,0.75,26
2022-03-14,Mountain West,0,3,0,0,61.35,0.02,7.26,9.67,3.34,23,0.85,27
2022-03-14,Midwest,0,3,0,0,65.69,0.09,15.9,8.39,4.2,26,0.65,28
2022-03-14,Southeast,0,3,0,0,90.45,0.07,5.81,6.23,5.8,26,0.55,31
2022-03-14,Northeast,0,3,0,0,55.48,0.0,9.84,6.18,3.6,20,0.35,22
2022-03-14,Southwest,0,3,0,0,91.36,0.26,0.0,7.0,4.21,29,0.75,31
2022-03-15,Mountain West,1,3,0,0,65.85,0.0,13.84,8.43,5.76,14,0.85,34
2022-03-15,Midwest,1,3,0,0,57.5,0.58,8.56,8.57,4.93,19,0.65,24
2022-03-15,Southeast,1,3,0,0,84.58,0.23,2.41,9.5,4.38,27,0.55,25
2022-03-15,Northeast,1,3,0,0,64.79,0.24,6.35,9.52,6.03,29,0.35,32
2022-03-15,Southwest,1,3,0,0,95.59,0.47,6.41,9.49,4.71,33,0.75,30
2022-03-16,Mountain West,2,3,0,0,74.47,0.4,14.35,7.09,3.67,28,0.85,29
2022-03-16,Midwest,2,3,0,0,66.38,0.09,1.8,7.22,6.49,32,0.65,31
2022-03-16,Southeast,2,3,0,0,91.84,0.1,11.62,5.7,5.13,19,0.55,19
2022-03-16,Northeast,2,3,0,0,75.24,0.34,12.33,11.04,3.58,19,0.35,25
2022-03-16,Southwest,2,3,0,0,101.81,0.0,5.88,6.78,4.21,23,0.75,25
2022-03-17,Mountain West,3,3,0,0,67.12,0.01,0.9,8.54,2.13,26,0.85,26
2022-03-17,Midwest,3,3,0,0,75.47,0.18,16.32,6.31,5.82,28,0.65,30
2022-03-17,Southeast,3,3,0,0,92.39,0.22,1.73,6.08,4.82,23,0.55,26
2022-03-17,Northeast,3,3,0,0,77.1,0.3,10.36,7.58,3.57,16,0.35,21
2022-03-17,Southwest,3,3,0,0,97.01,0.11,0.46,6.28,4.38,20,0.75,30
2022-03-18,Mountain West,4,3,0,0,67.92,0.0,15.41,7.06,4.86,22,0.85,30
2022-03-18,Midwest,4,3,0,0,66.5,0.41,2.4,2.34,4.32,21,0.65,24
2022-03-18,Southeast,4,3,0,0,85.53,0.44,0.65,7.22,5.29,23,0.55,27
2022-03-18,Northeast,4,3,0,0,53.07,0.0,12.27,6.04,5.09,24,0.35,27
2022-03-18,Southwest,4,3,0,0,89.22,0.1,13.05,8.31,4.12,22,0.75,27
2022-03-19,Mountain West,5,3,1,0,71.95,0.07,12.13,10.39,2.94,17,0.85,24
2022-03-19,Midwest,5,3,1,0,80.41,0.0,7.22,8.41,3.2,18,0.65,25
2022-03-19,Southeast,5,3,1,0,78.91,0.23,18.77,8.04,5.34,24,0.55,30
2022-03-19,Northeast,5,3,1,0,69.21,0.56,6.33,11.64,6.16,21,0.35,28
2022-03-19,Southwest,5,3,1,0,83.2,0.0,9.07,8.62,4.92,24,0.75,32
2022-03-20,Mountain West,6,3,1,0,54.09,0.34,9.53,8.84,3.7,27,0.85,32
2022-03-20,Midwest,6,3,1,0,69.22,0.29,6.47,9.71,7.47,26,0.65,35
2022-03-20,Southeast,6,3,1,0,80.24,0.29,12.25,4.26,3.26,17,0.55,23
2022-03-20,Northeast,6,3,1,0,70.33,0.21,9.03,6.49,6.57,15,0.35,30
2022-03-20,Southwest,6,3,1,0,97.95,0.06,9.3,9.48,2.14,21,0.75,28
2022-03-21,Mountain West,0,3,0,0,54.61,0.52,10.21,8.89,6.43,23,0.85,27
2022-03-21,Midwest,0,3,0,0,69.41,0.0,12.16,8.94,3.94,16,0.65,22
2022-03-21,Southeast,0,3,0,0,93.05,0.06,0.0,7.25,3.44,23,0.55,22
2022-03-21,Northeast,0,3,0,0,75.97,0.23,6.97,8.91,4.31,19,0.35,22
2022-03-21,Southwest,0,3,0,0,92.66,0.19,9.52,7.17,3.58,26,0.75,28
2022-03-22,Mountain West,1,3,0,0,58.99,0.0,2.67,7.0,6.46,27,0.85,32
2022-03-22,Midwest,1,3,0,0,63.38,0.07,6.1,10.66,3.2,25,0.65,27
2022-03-22,Southeast,1,3,0,0,85.54,0.33,21.41,6.76,2.7,20,0.55,18
2022-03-22,Northeast,1,3,0,0,65.77,0.26,10.93,8.85,5.33,25,0.35,29
2022-03-22,Southwest,1,3,0,0,89.29,0.0,6.14,9.66,6.35,21,0.75,30
2022-03-23,Mountain West,2,3,0,0,75.0,0.53,13.68,11.56,2.52,29,0.85,25
2022-03-23,Midwest,2,3,0,0,63.7,0.34,16.85,9.39,5.43,29,0.65,27
2022-03-23,Southeast,2,3,0,0,82.92,0.46,13.9,7.92,4.37,19,0.55,19
2022-03-23,Northeast,2,3,0,0,61.57,0.63,3.6,8.38,6.51,33,0.35,27
2022-03-23,Southwest,2,3,0,0,96.11,0.38,10.06,13.74,2.5,32,0.75,29
2022-03-24,Mountain West,3,3,0,0,67.65,0.0,11.14,4.28,5.9,29,0.85,32
2022-03-24,Midwest,3,3,0,0,72.21,0.19,5.59,6.58,6.78,24,0.65,32
2022-03-24,Southeast,3,3,0,0,82.57,0.44,13.33,11.88,3.68,15,0.55,21
2022-03-24,Northeast,3,3,0,0,69.39,0.31,8.92,6.25,6.32,14,0.35,25
2022-03-24,Southwest,3,3,0,0,89.5,0.49,15.85,8.27,5.12,24,0.75,28
2022-03-25,Mountain West,4,3,0,0,52.09,0.37,2.19,11.01,4.5,22,0.85,26
2022-03-25,Midwest,4,3,0,0,78.51,0.0,16.38,8.68,3.19,22,0.65,22
2022-03-25,Southeast,4,3,0,0,81.08,0.43,11.69,6.12,5.32,25,0.55,25
2022-03-25,Northeast,4,3,0,0,71.19,0.24,18.81,8.0,3.23,20,0.35,22
2022-03-25,Southwest,4,3,0,0,92.83,0.25,9.73,6.04,6.68,16,0.75,31
2022-03-26,Mountain West,5,3,1,0,66.18,0.0,2.26,8.52,6.66,28,0.85,35
2022-03-26,Midwest,5,3,1,0,75.48,0.0,17.95,9.15,7.1,23,0.65,29
2022-03-26,Southeast,5,3,1,0,91.02,0.6,13.53,7.51,3.46,25,0.55,29
2022-03-26,Northeast,5,3,1,0,66.29,0.55,13.39,7.73,4.22,19,0.35,23
2022-03-26,Southwest,5,3,1,0,95.47,0.0,12.29,6.04,3.27,23,0.75,24
2022-03-27,Mountain West,6,3,1,0,60.75,0.64,7.37,8.36,5.6,19,0.85,28
2022-03-27,Midwest,6,3,1,0,78.71,0.6,1.59,5.95,4.58,18,0.65,24
2022-03-27,Southeast,6,3,1,0,100.99,0.45,11.06,10.05,6.66,23,0.55,29
2022-03-27,Northeast,6,3,1,0,73.17,0.18,2.12,6.39,4.89,20,0.35,26
2022-03-27,Southwest,6,3,1,0,98.03,0.52,21.36,7.19,5.74,21,0.75,29
2022-03-28,Mountain West,0,3,0,0,67.62,0.0,13.41,8.25,4.67,21,0.85,31
2022-03-28,Midwest,0,3,0,0,81.95,0.0,7.25,7.71,6.26,21,0.65,29
2022-03-28,Southeast,0,3,0,0,84.36,0.13,12.13,8.84,2.34,27,0.55,27
2022-03-28,Northeast,0,3,0,0,70.67,0.43,12.33,10.69,5.78,21,0.35,25
2022-03-28,Southwest,0,3,0,0,98.44,0.0,3.56,8.59,5.22,28,0.75,29
2022-03-29,Mountain West,1,3,0,0,69.17,0.0,9.44,6.39,4.42,20,0.85,26
2022-03-29,Midwest,1,3,0,0,69.23,0.01,0.0,12.11,6.63,17,0.65,26
2022-03-29,Southeast,1,3,0,0,98.17,0.62,10.78,10.05,5.26,24,0.55,23
2022-03-29,Northeast,1,3,0,0,65.27,0.1,9.54,7.84,5.08,17,0.35,21
2022-03-29,Southwest,1,3,0,0,100.87,0.0,15.77,10.77,4.55,23,0.75,22
2022-03-30,Mountain West,2,3,0,0,58.94,0.02,17.65,9.33,3.61,21,0.85,22
2022-03-30,Midwest,2,3,0,0,72.98,0.02,12.56,11.87,6.22,14,0.65,25
2022-03-30,Southeast,2,3,0,0,95.08,0.0,10.23,8.1,4.25,20,0.55,22
2022-03-30,Northeast,2,3,0,0,78.27,0.0,12.17,8.95,3.81,20,0.35,24
2022-03-30,Southwest,2,3,0,0,98.02,0.0,5.17,11.26,4.13,26,0.75,25
2022-03-31,Mountain West,3,3,0,0,54.01,0.0,17.49,11.72,4.84,26,0.85,26
2022-03-31,Midwest,3,3,0,0,74.07,0.0,9.75,7.68,5.5,20,0.65,30
2022-03-31,Southeast,3,3,0,0,96.26,0.23,13.44,10.93,3.33,19,0.55,23
2022-03-31,Northeast,3,3,0,0,70.08,0.78,0.8,7.94,5.96,16,0.35,23
2022-03-31,Southwest,3,3,0,0,96.4,0.0,0.0,10.39,6.44,19,0.75,28
2022-04-01,Mountain West,4,4,0,0,63.69,0.42,11.12,9.81,4.55,26,0.85,30
2022-04-01,Midwest,4,4,0,0,62.33,0.0,5.92,5.87,8.19,22,0.65,33
2022-04-01,Southeast,4,4,0,0,85.75,0.0,6.52,6.16,6.86,25,0.55,29
2022-04-01,Northeast,4,4,0,0,79.14,0.0,16.3,10.29,3.54,27,0.35,27
2022-04-01,Southwest,4,4,0,0,94.34,0.09,5.88,6.56,8.07,20,0.75,30
2022-04-02,Mountain West,5,4,1,0,57.64,0.42,3.25,7.17,5.05,34,0.85,33
2022-04-02,Midwest,5,4,1,0,71.48,0.33,5.07,7.43,6.79,24,0.65,33
2022-04-02,Southeast,5,4,1,0,73.45,0.16,19.49,6.1,3.75,21,0.55,27
2022-04-02,Northeast,5,4,1,0,68.9,0.0,8.82,9.49,5.63,26,0.35,30
2022-04-02,Southwest,5,4,1,0,91.58,0.26,7.52,7.63,3.52,20,0.75,26
2022-04-03,Mountain West,6,4,1,0,63.87,0.2,13.91,7.14,5.61,19,0.85,30
2022-04-03,Midwest,6,4,1,0,68.22,0.24,10.04,3.83,5.24,16,0.65,30
2022-04-03,Southeast,6,4,1,0,87.56,0.23,15.96,5.48,6.1,32,0.55,34
2022-04-03,Northeast,6,4,1,0,71.5,0.37,4.28,9.64,4.9,20,0.35,26
2022-04-03,Southwest,6,4,1,0,85.6,0.05,10.89,10.46,5.9,24,0.75,29
2022-04-04,Mountain West,0,4,0,0,69.97,0.11,12.67,9.68,6.83,23,0.85,32
2022-04-04,Midwest,0,4,0,0,63.89,0.23,14.67,7.55,6.6,20,0.65,30
2022-04-04,Southeast,0,4,0,0,84.48,0.23,7.38,10.7,5.64,20,0.55,26
2022-04-04,Northeast,0,4,0,0,67.01,0.0,15.06,7.68,9.86,17,0.35,34
2022-04-04,Southwest,0,4,0,0,98.29,0.58,1.81,4.43,4.07,29,0.75,28
2022-04-05,Mountain West,1,4,0,0,55.12,0.0,14.29,6.34,1.97,24,0.85,25
2022-04-05,Midwest,1,4,0,0,64.57,0.11,8.15,5.3,3.93,16,0.65,24
2022-04-05,Southeast,1,4,0,0,87.25,0.19,5.02,7.64,1.73,21,0.55,22
2022-04-05,Northeast,1,4,0,0,61.8,0.23,16.26,7.1,3.96,23,0.35,20
2022-04-05,Southwest,1,4,0,0,93.98,0.14,11.61,7.98,3.78,30,0.75,30
2022-04-06,Mountain West,2,4,0,0,56.47,0.48,13.32,6.89,6.5,21,0.85,27
2022-04-06,Midwest,2,4,0,0,56.69,0.27,0.84,5.54,1.89,13,0.65,19
2022-04-06,Southeast,2,4,0,0,79.07,0.0,12.32,6.9,5.47,16,0.55,23
2022-04-06,Northeast,2,4,0,0,66.41,0.48,12.93,7.18,5.39,28,0.35,26
2022-04-06,Southwest,2,4,0,0,91.33,0.2,5.03,5.97,2.92,25,0.75,22
2022-04-07,Mountain West,3,4,0,0,56.96,0.28,10.17,4.06,5.98,27,0.85,31
2022-04-07,Midwest,3,4,0,0,62.18,0.17,3.68,4.41,4.43,18,0.65,24
2022-04-07,Southeast,3,4,0,0,82.92,0.22,9.78,8.37,3.99,24,0.55,27
2022-04-07,Northeast,3,4,0,0,72.41,0.27,8.99,6.94,6.55,19,0.35,23
2022-04-07,Southwest,3,4,0,0,99.75,0.24,5.16,7.38,4.08,21,0.75,24
2022-04-08,Mountain West,4,4,0,0,71.97,0.36,15.45,7.07,4.78,30,0.85,26
2022-04-08,Midwest,4,4,0,0,75.1,0.0,8.17,7.7,2.91,21,0.65,25
2022-04-08,Southeast,4,4,0,0,82.61,0.0,9.96,7.57,4.44,31,0.55,27
2022-04-08,Northeast,4,4,0,0,67.24,0.56,10.7,9.99,2.91,16,0.35,20
2022-04-08,Southwest,4,4,0,0,85.74,0.0,6.3,10.38,6.43,13,0.75,26
2022-04-09,Mountain West,5,4,1,0,53.12,0.1,11.51,8.35,2.23,38,0.85,30
2022-04-09,Midwest,5,4,1,0,54.14,0.11,10.72,9.7,6.04,21,0.65,30
2022-04-09,Southeast,5,4,1,0,82.96,0.4,16.97,9.42,5.64,21,0.55,28
2022-04-09,Northeast,5,4,1,0,75.33,0.0,18.07,7.36,6.99,16,0.35,24
2022-04-09,Southwest,5,4,1,0,83.83,0.2,15.05,6.31,2.75,36,0.75,31
2022-04-10,Mountain West,6,4,1,0,68.02,0.14,19.28,8.45,4.48,18,0.85,24
2022-04-10,Midwest,6,4,1,0,73.08,0.27,4.1,8.34,6.01,27,0.65,34
2022-04-10,Southeast,6,4,1,0,85.68,0.25,16.25,5.33,4.48,27,0.55,27
2022-04-10,Northeast,6,4,1,0,61.74,0.0,7.94,9.83,5.81,16,0.35,27
2022-04-10,Southwest,6,4,1,0,95.41,0.0,20.92,9.14,4.13,12,0.75,23
2022-04-11,Mountain West,0,4,0,0,69.02,0.2,6.34,11.78,5.07,21,0.85,28
2022-04-11,Midwest,0,4,0,0,63.67,0.24,11.56,4.22,8.02,18,0.65,30
2022-04-11,Southeast,0,4,0,0,87.41,0.17,11.78,8.38,5.76,18,0.55,28
2022-04-11,Northeast,0,4,0,0,73.5,0.56,25.76,5.75,5.36,16,0.35,17
2022-04-11,Southwest,0,4,0,0,103.86,0.0,1.55,7.06,2.04,24,0.75,26
2022-04-12,Mountain West,1,4,0,0,49.85,0.07,18.22,8.72,3.7,26,0.85,27
2022-04-12,Midwest,1,4,0,0,51.09,0.0,7.56,9.27,5.03,27,0.65,26
2022-04-12,Southeast,1,4,0,0,79.41,0.2,9.6,6.84,4.28,21,0.55,26
2022-04-12,Northeast,1,4,0,0,78.34,0.0,0.74,9.57,3.98,19,0.35,22
2022-04-12,Southwest,1,4,0,0,101.91,0.35,14.31,5.17,3.27,28,0.75,21
2022-04-13,Mountain West,2,4,0,0,65.42,0.09,9.89,6.62,5.31,25,0.85,30
2022-04-13,Midwest,2,4,0,0,72.92,0.05,13.5,13.63,4.84,25,0.65,28
2022-04-13,Southeast,2,4,0,0,88.08,0.2,4.9,8.41,7.19,21,0.55,29
2022-04-13,Northeast,2,4,0,0,69.82,0.22,5.25,8.64,3.51,28,0.35,24
2022-04-13,Southwest,2,4,0,0,85.19,0.41,12.86,6.59,2.69,26,0.75,25
2022-04-14,Mountain West,3,4,0,0,60.14,0.0,8.06,7.39,5.95,24,0.85,28
2022-04-14,Midwest,3,4,0,0,75.19,0.09,14.3,8.16,6.71,26,0.65,29
2022-04-14,Southeast,3,4,0,0,84.64,0.21,16.17,5.94,5.89,26,0.55,27
2022-04-14,Northeast,3,4,0,0,56.32,0.0,16.76,9.77,4.91,25,0.35,26
2022-04-14,Southwest,3,4,0,0,91.12,0.21,15.73,6.45,7.34,23,0.75,27
2022-04-15,Mountain West,4,4,0,0,60.86,0.0,7.73,5.92,4.09,26,0.85,28
2022-04-15,Midwest,4,4,0,0,69.17,0.0,5.6,11.6,3.9,23,0.65,29
2022-04-15,Southeast,4,4,0,0,91.74,0.47,9.45,7.22,4.92,22,0.55,26
2022-04-15,Northeast,4,4,0,0,69.03,0.56,11.91,8.62,2.72,24,0.35,17
2022-04-15,Southwest,4,4,0,0,91.96,0.43,10.43,6.51,6.49,19,0.75,26
2022-04-16,Mountain West,5,4,1,0,58.42,0.17,10.06,8.96,4.6,31,0.85,28
2022-04-16,Midwest,5,4,1,0,65.54,0.09,14.93,6.58,2.69,18,0.65,24
2022-04-16,Southeast,5,4,1,0,84.27,0.27,9.95,8.61,7.72,15,0.55,28
2022-04-16,Northeast,5,4,1,0,60.24,0.0,7.61,8.72,8.52,20,0.35,29
2022-04-16,Southwest,5,4,1,0,94.7,0.22,16.42,3.15,1.42,21,0.75,22
2022-04-17,Mountain West,6,4,1,0,44.27,0.29,11.22,5.82,3.52,16,0.85,23
2022-04-17,Midwest,6,4,1,0,70.28,0.0,5.72,5.75,4.62,21,0.65,27
2022-04-17,Southeast,6,4,1,0,85.59,0.29,19.28,7.04,5.49,23,0.55,24
2022-04-17,Northeast,6,4,1,0,65.29,0.44,3.13,9.04,7.8,22,0.35,30
2022-04-17,Southwest,6,4,1,0,88.66,0.28,2.18,5.64,7.15,24,0.75,31
2022-04-18,Mountain West,0,4,0,0,51.27,0.37,7.05,9.4,5.04,21,0.85,23
2022-04-18,Midwest,0,4,0,0,68.31,0.7,12.46,7.88,6.61,17,0.65,26
2022-04-18,Southeast,0,4,0,0,86.72,0.41,5.82,10.85,4.86,21,0.55,23
2022-04-18,Northeast,0,4,0,0,69.88,0.08,9.7,8.99,5.44,23,0.35,22
2022-04-18,Southwest,0,4,0,0,91.53,0.02,3.21,5.84,1.97,19,0.75,22
2022-04-19,Mountain West,1,4,0,0,61.91,0.24,20.47,4.98,6.74,26,0.85,32
2022-04-19,Midwest,1,4,0,0,64.57,0.2,17.55,9.21,5.76,23,0.65,26
2022-04-19,Southeast,1,4,0,0,92.56,0.0,4.72,8.25,3.52,18,0.55,21
2022-04-19,Northeast,1,4,0,0,59.48,0.33,3.46,4.8,4.05,12,0.35,21
2022-04-19,Southwest,1,4,0,0,92.59,0.0,12.47,8.77,4.39,27,0.75,30
2022-04-20,Mountain West,2,4,0,0,63.25,0.07,9.9,7.79,6.83,29,0.85,30
2022-04-20,Midwest,2,4,0,0,63.75,0.38,18.5,7.2,6.02,24,0.65,25
2022-04-20,Southeast,2,4,0,0,72.94,0.07,14.71,8.38,7.92,23,0.55,32
2022-04-20,Northeast,2,4,0,0,65.04,0.0,5.3,6.88,1.95,17,0.35,20
2022-04-20,Southwest,2,4,0,0,94.75,0.33,11.14,7.35,5.89,17,0.75,27
2022-04-21,Mountain West,3,4,0,0,63.98,0.45,7.02,12.2,4.21,27,0.85,27
2022-04-21,Midwest,3,4,0,0,56.87,0.01,4.54,8.27,6.49,18,0.65,28
2022-04-21,Southeast,3,4,0,0,71.09,0.66,11.48,6.45,5.24,24,0.55,26
2022-04-21,Northeast,3,4,0,0,61.68,0.05,6.57,5.13,5.22,26,0.35,28
2022-04-21,Southwest,3,4,0,0,94.27,0.02,14.2,5.28,3.65,33,0.75,27
2022-04-22,Mountain West,4,4,0,0,68.8,0.39,12.44,10.14,3.68,33,0.85,30
2022-04-22,Midwest,4,4,0,0,66.63,0.05,12.7,9.75,4.0,22,0.65,25
2022-04-22,Southeast,4,4,0,0,86.52,0.3,11.31,4.1,4.47,20,0.55,19
2022-04-22,Northeast,4,4,0,0,72.85,0.39,5.5,5.73,5.53,20,0.35,22
2022-04-22,Southwest,4,4,0,0,93.68,0.01,7.23,9.39,6.76,31,0.75,32
2022-04-23,Mountain West,5,4,1,0,54.18,0.21,12.76,9.36,2.09,25,0.85,25
2022-04-23,Midwest,5,4,1,0,70.2,0.52,7.53,7.0,6.72,24,0.65,31
2022-04-23,Southeast,5,4,1,0,78.38,0.0,2.24,9.32,6.78,26,0.55,35
2022-04-23,Northeast,5,4,1,0,61.84,0.0,14.25,8.84,5.16,16,0.35,26
2022-04-23,Southwest,5,4,1,0,94.26,0.47,16.47,9.09,6.27,30,0.75,33
2022-04-24,Mountain West,6,4,1,0,53.95,0.41,4.03,8.57,3.73,21,0.85,28
2022-04-24,Midwest,6,4,1,0,69.84,0.01,14.41,8.0,5.59,19,0.65,26
2022-04-24,Southeast,6,4,1,0,90.46,0.57,5.97,10.15,1.75,19,0.55,19
2022-04-24,Northeast,6,4,1,0,55.82,0.25,8.93,8.76,6.04,20,0.35,28
2022-04-24,Southwest,6,4,1,0,85.2,0.41,7.05,6.13,4.73,29,0.75,28
2022-04-25,Mountain West,0,4,0,0,64.41,0.0,7.56,10.15,5.74,27,0.85,34
2022-04-25,Midwest,0,4,0,0,58.99,0.34,9.73,6.9,5.25,18,0.65,27
2022-04-25,Southeast,0,4,0,0,89.78,0.0,11.08,7.39,4.67,24,0.55,28
2022-04-25,Northeast,0,4,0,0,54.39,0.0,11.85,9.17,4.85,23,0.35,25
2022-04-25,Southwest,0,4,0,0,97.56,0.0,9.6,7.4,3.49,29,0.75,29
